Wall time,Step,Value
1735346010.3072958,0,0.00641231145709753
1735346235.057775,1,0.006285018753260374
1735346458.500846,2,0.00621369993314147
1735346682.0583122,3,0.006032463163137436
1735346905.1599314,4,0.007063691504299641
1735347128.5150611,5,0.007135654333978891
1735347353.8301818,6,0.007488919887691736
1735347576.8755336,7,0.007171485107392073
1735347800.0816004,8,0.006416768301278353
1735348023.4612536,9,0.007789956871420145
1735348247.2413533,10,0.007901322096586227
1735348471.5281167,11,0.007632751017808914
1735348694.0832036,12,0.009786880575120449
1735348917.912417,13,0.008773058652877808
1735349141.9007692,14,0.008956381119787693
1735349363.365577,15,0.008276283740997314
1735349584.597556,16,0.00844817329198122
1735349808.192116,17,0.008971001952886581
1735350032.7674453,18,0.00991385243833065
1735350256.5720248,19,0.012640680186450481
1735350477.9921126,20,0.013479572720825672
1735350700.8434384,21,0.019865259528160095
1735350924.791131,22,0.013147173449397087
1735351148.8754637,23,0.014274442568421364
1735351372.8979244,24,0.020115330815315247
1735351596.6963065,25,0.03610558807849884
1735351820.665603,26,0.030994081869721413
1735352044.7306159,27,0.02596903406083584
1735352268.9342926,28,0.030475135892629623
1735352493.9665003,29,0.04944512993097305
1735352717.0817683,30,0.0519302673637867
1735352941.7160122,31,0.052026111632585526
1735353165.4103286,32,0.06900256127119064
1735353390.4331825,33,0.08491621166467667
1735353614.815749,34,0.07598516345024109
1735353837.3683908,35,0.1082703098654747
1735354059.3551357,36,0.1189686730504036
1735354282.7019174,37,0.15008492767810822
1735354506.735633,38,0.13933564722537994
1735354727.5831149,39,0.1206735223531723
1735354950.504535,40,0.12056336551904678
1735355171.8795114,41,0.13412818312644958
1735355393.211617,42,0.13742519915103912
1735355617.3212707,43,0.14839568734169006
1735355839.4461393,44,0.12284068018198013
1735356062.2749233,45,0.14724044501781464
1735356286.5882194,46,0.16098545491695404
1735356510.601184,47,0.15393467247486115
1735356733.297405,48,0.13758641481399536
1735356957.4060855,49,0.15625208616256714
1735357180.1755378,50,0.17732498049736023
1735357404.1302547,51,0.16835936903953552
1735357626.0004969,52,0.16096995770931244
1735357845.9315288,53,0.14051079750061035
1735358068.5966082,54,0.15068042278289795
1735358292.9559386,55,0.20261946320533752
1735358515.8198302,56,0.19308282434940338
1735358739.4621975,57,0.18124985694885254
1735358962.0882833,58,0.16396695375442505
1735359184.0959253,59,0.14253538846969604
1735359408.5043457,60,0.17467670142650604
1735359632.9203768,61,0.17346440255641937
1735359855.5587249,62,0.19357053935527802
1735360078.1787815,63,0.1704379916191101
1735360300.951165,64,0.1869318038225174
1735360524.2367136,65,0.20546674728393555
1735360746.5991406,66,0.20739082992076874
1735360969.8977246,67,0.17647549510002136
1735361193.0365286,68,0.20371106266975403
1735361416.5923262,69,0.2016199678182602
1735361639.3701582,70,0.20815886557102203
1735361862.4917727,71,0.177662655711174
1735362085.5797875,72,0.19764715433120728
1735362309.829007,73,0.19546687602996826
1735362533.6403997,74,0.2155025452375412
1735362758.2559767,75,0.2015693485736847
1735362980.7845702,76,0.2088325321674347
1735363203.0987558,77,0.2305520623922348
1735363425.6097264,78,0.2007201761007309
1735363648.2687879,79,0.2144451141357422
1735363872.5318484,80,0.1936802864074707
1735364096.386227,81,0.2341112196445465
1735364319.6492114,82,0.23149502277374268
1735364542.5778847,83,0.23606139421463013
1735364765.336228,84,0.185771644115448
1735364987.9919045,85,0.2026614397764206
1735365212.215428,86,0.19068211317062378
1735365434.8999953,87,0.21402353048324585
1735365658.5779736,88,0.21594806015491486
1735365882.5884194,89,0.2009895145893097
1735366103.52548,90,0.19378367066383362
1735366326.1644065,91,0.1987302005290985
