Wall time,Step,Value
1735353451.635426,0,0.7173005938529968
1735353676.7523048,1,0.46415337920188904
1735353900.8138664,2,0.4062676429748535
1735354124.9742582,3,0.43365395069122314
1735354348.3231802,4,0.2067871242761612
1735354571.693674,5,0.1793268620967865
1735354797.0276022,6,0.11083167791366577
1735355020.04403,7,0.06799895316362381
1735355243.464724,8,0.08748549968004227
1735355467.5147088,9,0.057569798082113266
1735355691.2114332,10,0.07183323055505753
1735355915.4886906,11,0.06777539104223251
1735356138.3823497,12,0.04225916787981987
1735356362.175185,13,0.045626576989889145
1735356586.64999,14,0.037282027304172516
1735356808.4948766,15,0.0336923748254776
1735357030.2385178,16,0.0477813296020031
1735357254.1443715,17,0.039671819657087326
1735357479.0069683,18,0.04250095784664154
1735357702.9584112,19,0.03557842969894409
1735357924.7000668,20,0.019302133470773697
1735358147.3873506,21,0.02963469922542572
1735358371.5112464,22,0.05604556202888489
1735358596.1321616,23,0.0416097454726696
1735358820.297729,24,0.04679553583264351
1735359044.1268294,25,0.08491431921720505
1735359268.3041892,26,0.08059292286634445
1735359492.8770528,27,0.06282833963632584
1735359717.4613335,28,0.07967281341552734
1735359942.7394867,29,0.055016495287418365
1735360165.7961073,30,0.0822053924202919
1735360390.3197632,31,0.11090674251317978
1735360614.4611628,32,0.10089349746704102
1735360839.1654642,33,0.09154599159955978
1735361063.9051073,34,0.09709703177213669
1735361286.4551227,35,0.12260003387928009
1735361508.5728905,36,0.09903962165117264
1735361731.8006797,37,0.13113448023796082
1735361955.7254052,38,0.1307147741317749
1735362177.1658723,39,0.11138508468866348
1735362400.4352896,40,0.1189279556274414
1735362622.098667,41,0.13845549523830414
1735362843.7908711,42,0.15983204543590546
1735363068.5142682,43,0.1228562518954277
1735363290.871845,44,0.18860124051570892
1735363513.8990226,45,0.1851804554462433
1735363738.4486613,46,0.17151370644569397
1735363962.6672375,47,0.17719173431396484
1735364185.5642195,48,0.22455938160419464
1735364410.1921103,49,0.15728817880153656
1735364633.3477576,50,0.2265734225511551
1735364857.0767543,51,0.19758574664592743
1735365079.0464113,52,0.18769975006580353
1735365299.2025945,53,0.18601009249687195
1735365521.9870515,54,0.18430930376052856
1735365746.6317663,55,0.19430531561374664
1735365969.632188,56,0.17188501358032227
1735366193.493086,57,0.20855434238910675
1735366416.6570933,58,0.22011351585388184
1735366639.174745,59,0.17584645748138428
1735366863.82272,60,0.19832843542099
1735367088.4099598,61,0.1071016862988472
1735367311.3606439,62,0.21053077280521393
1735367534.109926,63,0.13401350378990173
1735367757.0562885,64,0.20426979660987854
1735367980.7435772,65,0.22823409736156464
1735368202.8123176,66,0.17180733382701874
1735368425.6799266,67,0.18865205347537994
1735368648.9790366,68,0.20467188954353333
1735368872.8739288,69,0.2004060000181198
1735369095.8833277,70,0.19994333386421204
1735369318.8272874,71,0.21838882565498352
1735369542.1758668,72,0.20789463818073273
1735369766.758801,73,0.2327781766653061
1735369991.3934233,74,0.23763607442378998
1735370215.9293764,75,0.21854034066200256
1735370439.13223,76,0.22862498462200165
1735370661.6402385,77,0.19173011183738708
1735370884.1326404,78,0.2391965240240097
1735371107.4284697,79,0.2366645485162735
1735371331.8099334,80,0.19155628979206085
1735371555.88416,81,0.2517343759536743
1735371778.9560513,82,0.21762293577194214
1735372002.42527,83,0.1717151254415512
1735372225.6731098,84,0.19575347006320953
1735372448.5723634,85,0.18816399574279785
1735372673.1301208,86,0.20511507987976074
1735372896.104363,87,0.21935442090034485
1735373120.0844336,88,0.24624930322170258
1735373344.3264482,89,0.23383565247058868
1735373565.3544009,90,0.23280486464500427
1735373788.2279038,91,0.2662014663219452
1735374011.2081177,92,0.24444209039211273
1735374233.6186016,93,0.22822266817092896
1735374455.2878377,94,0.2115745097398758
1735374679.9579566,95,0.23953701555728912
1735374902.9689226,96,0.2376999408006668
1735375125.7315853,97,0.1999395489692688
1735375350.3213646,98,0.25077369809150696
1735375575.997147,99,0.21313431859016418
1735375799.1773305,100,0.26665374636650085
1735376021.0167565,101,0.2523568272590637
1735376244.309542,102,0.2000029981136322
1735376466.3130586,103,0.2127351462841034
1735376691.3327436,104,0.22631601989269257
1735376914.7035055,105,0.24970880150794983
1735377137.7880187,106,0.2038838416337967
1735377359.0979462,107,0.19585607945919037
1735377582.7478728,108,0.22232089936733246
1735377807.3366327,109,0.2463454306125641
1735378029.438913,110,0.2670923173427582
1735378253.6992903,111,0.21033020317554474
1735378478.1248662,112,0.23371613025665283
1735378701.215453,113,0.23559783399105072
1735378923.077443,114,0.2713351845741272
1735379145.182599,115,0.2446480542421341
1735379369.4843373,116,0.24572506546974182
1735379592.7817442,117,0.2187993973493576
1735379817.514088,118,0.22738692164421082
1735380042.252394,119,0.24656470119953156
1735380264.0524228,120,0.21703015267848969
