Wall time,Step,Value
1726843717.1020298,0,0.009013261646032333
1726844136.4176486,1,0.006433722097426653
1726844554.0404956,2,0.006244330666959286
1726844973.803419,3,0.008374775759875774
1726845393.8426316,4,0.009331464767456055
1726845808.6196394,5,0.00992139894515276
1726846233.169903,6,0.011295848526060581
1726846646.627914,7,0.012946438044309616
1726847052.4514039,8,0.015303279273211956
1726847471.5495155,9,0.013221281580626965
1726847890.0327773,10,0.011618362739682198
1726848310.919672,11,0.011060301214456558
1726848726.9755304,12,0.013309535570442677
1726849139.774273,13,0.015893420204520226
1726849556.3946562,14,0.012566973455250263
1726849971.0556064,15,0.020540079101920128
1726850389.7737472,16,0.01555787306278944
1726850810.408253,17,0.012554503045976162
1726851231.436824,18,0.0136819863691926
1726851652.3331845,19,0.014600653201341629
1726852072.026058,20,0.0183876883238554
1726852496.3812857,21,0.014358137734234333
1726852921.835399,22,0.016579143702983856
1726853341.7523143,23,0.020798053592443466
1726853761.5754073,24,0.02306513674557209
1726854182.139061,25,0.014732233248651028
1726854596.1166716,26,0.01921773888170719
1726855013.885756,27,0.017915435135364532
1726855431.348188,28,0.028783360496163368
1726855853.2640767,29,0.014574173837900162
1726856277.7077377,30,0.025891456753015518
1726856696.200521,31,0.024899499490857124
1726857110.1884866,32,0.022517098113894463
1726857527.2726483,33,0.031553611159324646
1726857948.3159506,34,0.04281585291028023
1726858363.6863387,35,0.051416393369436264
1726858781.763754,36,0.02128985896706581
1726859196.3567715,37,0.03520701825618744
1726859615.8028388,38,0.03593714162707329
1726860034.6935406,39,0.061020832508802414
1726860448.3367102,40,0.0537128746509552
1726860867.5628512,41,0.05773900821805
1726861293.2765632,42,0.05103222653269768
1726861710.0042179,43,0.05813099071383476
1726862132.1830707,44,0.08243802934885025
1726862550.155245,45,0.08226527273654938
1726862969.559792,46,0.08731479942798615
1726863393.1397123,47,0.06344427913427353
1726863805.4151354,48,0.09160284698009491
1726864224.1756046,49,0.07864940166473389
1726864643.9648006,50,0.09182661026716232
1726865060.9037704,51,0.08428853750228882
1726865475.7390378,52,0.10787252336740494
1726865892.0701513,53,0.09615442156791687
1726866313.0163774,54,0.0867239236831665
1726866730.49068,55,0.09798254817724228
1726867150.502413,56,0.10171321034431458
1726867569.8255405,57,0.10020829737186432
1726867983.627195,58,0.09908343106508255
1726868401.1911416,59,0.11142352968454361
1726868816.8631036,60,0.10665841400623322
1726869233.2042763,61,0.10801765322685242
1726869654.3482928,62,0.10131780058145523
1726870075.9132252,63,0.10107650607824326
1726870498.0572798,64,0.11634925752878189
1726870912.878817,65,0.11932369321584702
1726871330.8809319,66,0.10869091749191284
1726871750.0181174,67,0.11985990405082703
1726872167.8234644,68,0.11449044942855835
1726872584.4554508,69,0.12325494736433029
1726873002.1995485,70,0.08985161036252975
1726873416.371717,71,0.08639653772115707
1726873831.238661,72,0.11855501681566238
1726874252.3228304,73,0.11872664839029312
1726874666.5381863,74,0.1209515631198883
1726875081.1367252,75,0.10972413420677185
1726875501.3347206,76,0.12786130607128143
1726875924.4372437,77,0.11462806165218353
1726876342.5149083,78,0.11942526698112488
1726876756.1190917,79,0.11727392673492432
1726877165.579565,80,0.10423047840595245
1726877575.7691169,81,0.12715357542037964
1726877990.096543,82,0.12079853564500809
1726878407.5264056,83,0.13004685938358307
1726878823.7377355,84,0.12581059336662292
1726879242.9591975,85,0.12718705832958221
1726879658.2618964,86,0.12233921140432358
1726880075.2735639,87,0.1116994172334671
1726880495.5862296,88,0.12634149193763733
1726880919.0013335,89,0.13189107179641724
1726881330.448209,90,0.11861764639616013
1726881743.123594,91,0.12332203984260559
1726882155.3450804,92,0.13277143239974976
1726882561.489496,93,0.10127533972263336
1726882972.6742785,94,0.14094805717468262
1726883386.4387767,95,0.12205231189727783
1726883802.3208911,96,0.13161875307559967
1726884219.8750613,97,0.12654677033424377
1726884627.220409,98,0.12426090240478516
1726885036.0667973,99,0.13556261360645294
1726885442.7319367,100,0.13742192089557648
1726885861.1532269,101,0.1401703655719757
1726886278.0627866,102,0.14029814302921295
1726886687.2324543,103,0.11670654267072678
1726887099.5944088,104,0.1258639395236969
1726887509.4928665,105,0.10066962242126465
1726887932.7806668,106,0.1447620689868927
1726888354.1197002,107,0.10458327829837799
1726888772.843637,108,0.12509246170520782
1726889193.170871,109,0.11206084489822388
1726889608.343497,110,0.1251511573791504
1726890021.226316,111,0.07744862884283066
1726890439.0646894,112,0.13552483916282654
1726890856.3726063,113,0.10725847631692886
1726891266.7999403,114,0.1589660495519638
1726891679.8050773,115,0.11063601076602936
1726892097.9013252,116,0.1006532683968544
1726892517.9216228,117,0.1291302889585495
1726892932.6357136,118,0.12644663453102112
1726893346.6133473,119,0.1331978440284729
1726893763.7291574,120,0.11192312091588974
1726894177.6011002,121,0.09610246866941452
1726894588.724117,122,0.1423969566822052
1726895000.8251615,123,0.11304717510938644
1726895417.1723068,124,0.13261349499225616
1726895827.5613947,125,0.1302487850189209
1726896241.6774287,126,0.15634040534496307
1726896649.936614,127,0.13151825964450836
1726897061.3732839,128,0.11810529977083206
1726897475.9446254,129,0.1354459673166275
1726897892.0614603,130,0.13235674798488617
1726898313.1637466,131,0.13940443098545074
1726898732.9816825,132,0.14123404026031494
1726899145.6029932,133,0.1171836107969284
1726899563.9938562,134,0.1114710345864296
1726899978.4516869,135,0.12066078186035156
1726900396.6651793,136,0.15418067574501038
1726900814.3526533,137,0.13415585458278656
1726901232.9087389,138,0.13085483014583588
1726901649.526012,139,0.1593262404203415
1726902065.4453902,140,0.12644603848457336
1726902482.9706466,141,0.1391710340976715
1726902903.8357973,142,0.1389111876487732
1726903320.4551528,143,0.13199356198310852
1726903733.951764,144,0.15417104959487915
1726904143.3518443,145,0.12828823924064636
1726904557.6918292,146,0.135072723031044
1726904969.0392072,147,0.07901107519865036
1726905377.3795655,148,0.13994073867797852
1726905776.6947289,149,0.13943924009799957
1726906184.1168876,150,0.14240768551826477
1726906606.0366266,151,0.12158304452896118
1726907020.1016102,152,0.1505097895860672
1726907445.2859085,153,0.1482672095298767
1726907864.5614057,154,0.11967891454696655
1726908280.005103,155,0.1333407163619995
1726908696.918714,156,0.1610557734966278
1726909111.3412871,157,0.16108056902885437
1726909523.9494362,158,0.16290949285030365
1726909935.7830403,159,0.1515253782272339
1726910356.6569674,160,0.13679884374141693
1726910768.8391933,161,0.09664478898048401
1726911193.5767934,162,0.15330171585083008
1726911609.7884674,163,0.15976832807064056
1726912028.4054594,164,0.14237171411514282
1726912451.9944978,165,0.15387073159217834
1726912864.7537062,166,0.14363056421279907
1726913283.5701883,167,0.15580913424491882
1726913699.80185,168,0.158641055226326
1726914112.5279253,169,0.15670467913150787
1726914531.3407311,170,0.13056914508342743
1726914951.7486336,171,0.1400756686925888
1726915368.9551742,172,0.15751494467258453
1726915783.0211968,173,0.12736445665359497
1726916198.624193,174,0.15077483654022217
1726916608.0231724,175,0.13269871473312378
1726917022.2357123,176,0.15396563708782196
1726917434.0429466,177,0.16665902733802795
1726917843.2037702,178,0.1698886752128601
1726918255.0745103,179,0.10893064737319946
1726918673.0321894,180,0.177670419216156
1726919084.8511612,181,0.1380372792482376
1726919497.8719144,182,0.10529541224241257
1726919910.8140883,183,0.1496504247188568
1726920326.9976163,184,0.11548899859189987
1726920747.8083692,185,0.14528271555900574
1726921158.7268484,186,0.15019166469573975
1726921567.8103182,187,0.16576436161994934
1726921980.6655416,188,0.14471454918384552
1726922396.8202536,189,0.16064563393592834
1726922810.4733527,190,0.13758385181427002
1726923233.103424,191,0.13558827340602875
1726923655.8626828,192,0.12033513933420181
1726924074.382977,193,0.13794466853141785
1726924487.4791448,194,0.1442987322807312
1726924912.1006167,195,0.14596325159072876
1726925316.7836244,196,0.16023719310760498
1726925730.1727052,197,0.13544835150241852
1726926138.8672335,198,0.12409768998622894
1726926555.6540635,199,0.13927780091762543
1726926969.5069258,200,0.1379362791776657
1726927383.8404443,201,0.14766447246074677
1726927812.5743325,202,0.12413541227579117
1726928231.9216828,203,0.1065976619720459
1726928645.480697,204,0.12063366919755936
1726929064.7682998,205,0.1437431275844574
1726929482.685229,206,0.132341206073761
1726929906.0263295,207,0.13706572353839874
1726930325.5273104,208,0.11206056922674179
1726930747.513583,209,0.12456317245960236
1726931169.2306561,210,0.10955320298671722
1726931581.0466175,211,0.14133396744728088
1726931996.8381462,212,0.11393885314464569
1726932405.2365346,213,0.1345418095588684
1726932802.955775,214,0.1616123616695404
1726933213.2938719,215,0.14232639968395233
1726933624.2966914,216,0.14464041590690613
1726934044.62761,217,0.12115143239498138
1726934460.1114168,218,0.14526952803134918
1726934875.575369,219,0.15329064428806305
1726935293.150365,220,0.14743120968341827
1726935712.898095,221,0.1539607048034668
1726936127.100666,222,0.14557726681232452
1726936549.2117941,223,0.14526110887527466
1726936964.9156294,224,0.13647626340389252
1726937384.833058,225,0.1414901465177536
1726937805.6561265,226,0.16454559564590454
1726938224.8262286,227,0.13676029443740845
1726938639.8067925,228,0.1483156979084015
1726939059.969298,229,0.1455765664577484
1726939474.398871,230,0.15174327790737152
1726939894.169155,231,0.14909912645816803
1726940317.0279796,232,0.1420978456735611
1726940738.6643422,233,0.13274654746055603
1726941154.3199327,234,0.12142597138881683
1726941569.4400015,235,0.1564241200685501
1726941987.965917,236,0.15643006563186646
1726942402.4160607,237,0.15426680445671082
1726942814.961531,238,0.14208179712295532
1726943231.6547637,239,0.1765224188566208
1726943644.050528,240,0.14510196447372437
1726944069.0392776,241,0.1405819058418274
1726944482.7176654,242,0.1430714875459671
1726944902.3133206,243,0.1448693424463272
1726945317.6040995,244,0.1744663268327713
1726945732.8406475,245,0.14477713406085968
1726946145.4160783,246,0.15760883688926697
1726946556.1787386,247,0.1595434546470642
1726946974.4630501,248,0.13282088935375214
1726947394.582386,249,0.14945729076862335
1726947810.439411,250,0.16199371218681335
1726948228.5344694,251,0.1572149097919464
1726948639.3201582,252,0.14551565051078796
1726949050.7989845,253,0.16029633581638336
1726949469.3198252,254,0.17711086571216583
1726949883.108293,255,0.14718472957611084
1726950299.0621605,256,0.13747771084308624
1726950715.3496053,257,0.13634949922561646
1726951138.8224928,258,0.17523226141929626
1726951554.8823907,259,0.15430927276611328
1726951970.512097,260,0.14229388535022736
1726952390.6958644,261,0.17967714369297028
1726952805.0356607,262,0.12915445864200592
1726953227.9851527,263,0.13447439670562744
1726953648.9636958,264,0.15717406570911407
1726954069.8569238,265,0.15961045026779175
1726954484.8135831,266,0.16313932836055756
1726954903.025829,267,0.15421636402606964
1726955317.2401369,268,0.16751235723495483
1726955727.1242163,269,0.15384651720523834
1726956138.961225,270,0.14736352860927582
1726956551.533547,271,0.17418138682842255
1726956972.252981,272,0.1588241457939148
1726957384.5446506,273,0.16122297942638397
1726957801.505881,274,0.12143458425998688
1726958229.9215016,275,0.17133460938930511
1726958647.0915313,276,0.13991424441337585
1726959065.3535593,277,0.14757446944713593
1726959480.519295,278,0.14160947501659393
1726959897.34582,279,0.1516992747783661
1726960311.787529,280,0.14877381920814514
1726960727.7794957,281,0.1626988798379898
1726961148.2423377,282,0.1744655966758728
1726961558.528747,283,0.13891403377056122
1726961962.9882874,284,0.1801770031452179
1726962378.72844,285,0.15219520032405853
1726962794.7243087,286,0.1481439769268036
1726963208.9427464,287,0.16368190944194794
1726963620.5657084,288,0.1585233211517334
1726964033.5774481,289,0.15807144343852997
1726964448.4775207,290,0.1261729598045349
1726964864.9739707,291,0.15988387167453766
1726965282.2742827,292,0.15287552773952484
1726965698.045102,293,0.17495229840278625
1726966108.0821278,294,0.1562103033065796
1726966519.3194945,295,0.13490691781044006
1726966930.5278552,296,0.14503227174282074
1726967352.4790099,297,0.1609262079000473
1726967771.2584298,298,0.18417978286743164
1726968196.1499941,299,0.15534110367298126
1726968605.5576158,300,0.17402957379817963
1726969025.3444254,301,0.1594083309173584
1726969444.678606,302,0.15130549669265747
1726969858.557194,303,0.11186544597148895
1726970276.1331189,304,0.16202771663665771
1726970694.2820888,305,0.15243831276893616
1726971110.595112,306,0.17000427842140198
1726971536.1519272,307,0.14552024006843567
1726971954.7182643,308,0.14552079141139984
1726972374.6010432,309,0.1563035398721695
1726972795.1964974,310,0.1529129445552826
1726973211.4512944,311,0.14173828065395355
1726973625.4087977,312,0.1500423550605774
1726974044.9145486,313,0.14942997694015503
1726974464.0620112,314,0.12332875281572342
1726974880.122093,315,0.15875878930091858
1726975297.847663,316,0.1265476495027542
1726975713.3428082,317,0.1640438735485077
1726976130.7691052,318,0.1401102989912033
1726976552.8883138,319,0.14435912668704987
1726976970.4213562,320,0.14800851047039032
1726977386.7915404,321,0.13272444903850555
1726977799.2335756,322,0.1249866709113121
1726978217.2642212,323,0.1518802046775818
1726978632.6524994,324,0.13508912920951843
1726979050.0513897,325,0.15657837688922882
1726979463.996619,326,0.14454317092895508
1726979880.3121414,327,0.15012407302856445
1726980297.9618933,328,0.14159266650676727
1726980715.3236985,329,0.1483711302280426
1726981133.7222192,330,0.18470212817192078
1726981552.7143142,331,0.1656321883201599
1726981972.2793248,332,0.1692870855331421
1726982392.3382454,333,0.1625090092420578
1726982811.5644553,334,0.16501156985759735
1726983227.0962183,335,0.15780581533908844
1726983647.1544244,336,0.1722123622894287
1726984066.906159,337,0.15177921950817108
1726984482.479337,338,0.15487243235111237
1726984895.2483125,339,0.15266633033752441
1726985310.8992224,340,0.15853559970855713
1726985723.635463,341,0.15923765301704407
1726986140.5744793,342,0.1303972452878952
1726986558.3837683,343,0.15781477093696594
