Wall time,Step,Value
1736773574.550029,0,0.7492464780807495
1736773802.1901453,1,0.6344425082206726
1736774028.576327,2,0.4962897300720215
1736774256.1614163,3,0.3796176016330719
1736774480.9696863,4,0.34572315216064453
1736774705.8995788,5,0.19083303213119507
1736774932.0622044,6,0.18834127485752106
1736775156.0090117,7,0.13356216251850128
1736775380.5228732,8,0.12090753763914108
1736775608.530861,9,0.11885161697864532
1736775836.727724,10,0.06809750944375992
1736776062.147033,11,0.0917367935180664
1736776285.729022,12,0.08193270117044449
1736776510.3878858,13,0.12579616904258728
1736776736.876314,14,0.05188308283686638
1736776959.7030194,15,0.06153976172208786
1736777182.1517007,16,0.07172562181949615
1736777407.207493,17,0.07981479912996292
1736777633.3076894,18,0.11618239432573318
1736777859.7351813,19,0.1279916912317276
1736778084.674116,20,0.07585495710372925
1736778309.229828,21,0.12452578544616699
1736778535.4858625,22,0.07710904628038406
1736778761.0341837,23,0.09386342018842697
1736778986.8075166,24,0.06408518552780151
1736779211.8963404,25,0.08554729074239731
1736779436.930493,26,0.11346940696239471
1736779661.9857466,27,0.086481012403965
1736779888.696605,28,0.10687384754419327
1736780115.2264109,29,0.08602194488048553
1736780341.4289336,30,0.12598811089992523
1736780581.9271932,31,0.1310795396566391
1736780807.2687652,32,0.11276261508464813
1736781032.4884777,33,0.17924398183822632
1736781258.8521185,34,0.16795596480369568
1736781482.4055192,35,0.13924770057201385
1736781705.4880297,36,0.12866681814193726
1736781929.805542,37,0.16959986090660095
1736782156.22368,38,0.12899702787399292
1736782378.5820472,39,0.15133172273635864
1736782604.0207744,40,0.1493256837129593
1736782828.1228805,41,0.1556520164012909
1736783051.643482,42,0.14014671742916107
1736783277.5444016,43,0.1521308720111847
1736783501.4590137,44,0.1605662852525711
1736783726.0647073,45,0.11730801314115524
1736783952.0443811,46,0.12752340734004974
1736784177.5358655,47,0.1640457957983017
1736784402.588487,48,0.18920299410820007
1736784629.4425092,49,0.12610633671283722
1736784853.7171354,50,0.1704273819923401
1736785079.3501427,51,0.1899021863937378
1736785304.130673,52,0.18894760310649872
1736785526.0219824,53,0.12774597108364105
1736785750.415126,54,0.14879180490970612
1736785976.45099,55,0.20810511708259583
1736786201.9289172,56,0.2206670343875885
1736786428.4606953,57,0.24278010427951813
1736786653.5720856,58,0.17640474438667297
1736786877.2129247,59,0.15938465297222137
1736787103.154239,60,0.18378856778144836
1736787329.243985,61,0.13087303936481476
1736787553.3726618,62,0.2063695192337036
1736787777.9286313,63,0.19242434203624725
1736788002.5891979,64,0.21271656453609467
1736788228.7062688,65,0.23396804928779602
1736788452.1012342,66,0.18527671694755554
1736788676.5087495,67,0.17665749788284302
1736788901.5313835,68,0.20577487349510193
1736789126.7760558,69,0.18183818459510803
1736789351.2672195,70,0.23302775621414185
1736789576.9177759,71,0.20039837062358856
1736789801.619383,72,0.24816803634166718
1736790027.2727923,73,0.2074800431728363
1736790253.0009732,74,0.21228469908237457
1736790478.8763793,75,0.21336065232753754
1736790703.1879675,76,0.20417770743370056
1736790926.9128196,77,0.18707507848739624
1736791150.9182608,78,0.2321198284626007
1736791375.2564013,79,0.20642930269241333
1736791601.3482509,80,0.2580346465110779
1736791827.6881137,81,0.19843946397304535
1736792052.635005,82,0.21299175918102264
1736792277.4838908,83,0.18813970685005188
1736792501.8452623,84,0.2523132264614105
1736792725.9959276,85,0.18150518834590912
1736792951.4454405,86,0.20735271275043488
1736793175.524239,87,0.2142372876405716
1736793401.0206845,88,0.22218288481235504
1736793626.8448606,89,0.18256798386573792
1736793849.1716967,90,0.22217082977294922
1736794073.118407,91,0.19690696895122528
1736794297.0420437,92,0.22346200048923492
1736794520.557072,93,0.20846214890480042
1736794743.6390774,94,0.22321096062660217
1736794971.109399,95,0.23872767388820648
1736795195.197658,96,0.272123247385025
1736795419.6771164,97,0.20160865783691406
