Wall time,Step,Value
1735231242.5456262,0,0.007518326863646507
1735231395.961613,1,0.008825946599245071
1735231549.3947058,2,0.008378632366657257
1735231702.581735,3,0.007950063794851303
1735231854.8314135,4,0.008562368340790272
1735232007.8396432,5,0.009486667811870575
1735232160.808786,6,0.00857769139111042
1735232314.60858,7,0.010641668923199177
1735232468.5925217,8,0.009680662304162979
1735232621.86506,9,0.009938376955688
1735232776.1103866,10,0.009452009573578835
1735232929.0273893,11,0.006845653988420963
1735233084.078917,12,0.010718231089413166
1735233237.6751103,13,0.009921367280185223
1735233390.7144196,14,0.014125239104032516
1735233543.2933412,15,0.011851015500724316
1735233693.585424,16,0.012653792276978493
1735233847.4981794,17,0.010179304517805576
1735234000.6748297,18,0.010693834163248539
1735234154.5205183,19,0.010986905544996262
1735234309.1352727,20,0.01421010959893465
1735234462.8649952,21,0.014928437769412994
1735234615.839299,22,0.014160441234707832
1735234768.1266375,23,0.014785608276724815
1735234921.7107599,24,0.013698109425604343
1735235075.178571,25,0.008855577558279037
1735235230.0836132,26,0.014674556441605091
1735235383.801377,27,0.018693236634135246
1735235538.1234803,28,0.019568130373954773
1735235694.0779645,29,0.012597721070051193
1735235848.6550205,30,0.016881423071026802
1735236002.0128896,31,0.020420720800757408
1735236157.3106103,32,0.019469060003757477
1735236310.4984198,33,0.019112851470708847
1735236465.4315028,34,0.014383777044713497
1735236619.5720866,35,0.015113516710698605
1735236772.5904765,36,0.019925616681575775
1735236925.6113799,37,0.026252176612615585
1735237080.289154,38,0.025362951681017876
1735237232.2026947,39,0.023305121809244156
1735237385.528227,40,0.02064414881169796
1735237539.459471,41,0.016977235674858093
1735237694.5902781,42,0.027929255738854408
1735237849.019134,43,0.015354998409748077
1735238001.40645,44,0.026051325723528862
1735238156.6417124,45,0.024802662432193756
1735238308.7100363,46,0.03487049415707588
1735238462.144612,47,0.02355574443936348
1735238616.083089,48,0.03623994439840317
1735238771.1048677,49,0.02505522593855858
