Wall time,Step,Value
1737392971.9320009,0,0.008209599182009697
1737393196.776094,1,0.007468902040272951
1737393420.1055105,2,0.006853576749563217
1737393643.611906,3,0.008293945342302322
1737393866.9269364,4,0.009045379236340523
1737394090.4159474,5,0.01012885756790638
1737394315.7578828,6,0.010179058648645878
1737394538.833292,7,0.011814438737928867
1737394762.4035325,8,0.007827339693903923
1737394985.8260128,9,0.00953967496752739
1737395208.8965495,10,0.007663344033062458
1737395432.850312,11,0.010340534150600433
1737395655.377377,12,0.011473563499748707
1737395878.9268327,13,0.010140844620764256
1737396102.9087691,14,0.011055302806198597
1737396324.4698336,15,0.010057780891656876
1737396545.7082443,16,0.010658515617251396
1737396769.3882995,17,0.010091514326632023
1737396994.06783,18,0.015348933637142181
1737397218.04508,19,0.010291446931660175
1737397439.2756112,20,0.011610775254666805
1737397661.8265197,21,0.016634350642561913
1737397885.820455,22,0.013032023794949055
1737398110.048291,23,0.010119187645614147
1737398334.023996,24,0.009981494396924973
1737398557.662262,25,0.019104845821857452
1737398781.7107275,26,0.015535865910351276
1737399005.7934005,27,0.012439023703336716
1737399230.0375257,28,0.016096046194434166
1737399455.142278,29,0.016896557062864304
1737399677.9706223,30,0.009754369035363197
1737399902.20857,31,0.018475010991096497
1737400125.6972322,32,0.013315298594534397
1737400349.9387848,33,0.01842760667204857
1737400574.1192992,34,0.011805908754467964
1737400796.5162055,35,0.020803242921829224
1737401018.4930618,36,0.01848340593278408
1737401241.622025,37,0.025619732216000557
1737401465.8444831,38,0.01935596391558647
1737401686.7266846,39,0.01943238079547882
1737401909.8409407,40,0.025265667587518692
1737402131.2170315,41,0.032157476991415024
1737402353.176728,42,0.03383540362119675
1737402577.7256072,43,0.036287128925323486
1737402800.2724035,44,0.044464316219091415
1737403023.511548,45,0.04173014312982559
1737403247.7277708,46,0.0402560830116272
1737403471.477219,47,0.06237754970788956
1737403694.5231009,48,0.06237483397126198
1737403918.7859108,49,0.07727673649787903
1737404141.9140327,50,0.08843544125556946
1737404365.925219,51,0.10087458789348602
1737404588.260908,52,0.07503841072320938
1737404808.2979465,53,0.09564253687858582
1737405031.0374851,54,0.08093644678592682
1737405255.4660885,55,0.08067922294139862
1737405478.0014892,56,0.10864951461553574
1737405702.292868,57,0.09182994067668915
1737405925.142325,58,0.09991327673196793
1737406147.26702,59,0.10964006185531616
1737406372.1892638,60,0.06342250108718872
1737406596.5764518,61,0.10617399960756302
1737406819.4265232,62,0.11057361215353012
1737407042.4444861,63,0.08993565291166306
1737407265.3284967,64,0.11734051257371902
1737407489.1955082,65,0.1263405829668045
1737407711.3987548,66,0.11123566329479218
1737407934.572626,67,0.10872829705476761
1737408157.6105232,68,0.1090124100446701
1737408381.2007473,69,0.12071822583675385
1737408604.1406007,70,0.13248108327388763
1737408827.457995,71,0.1371328979730606
1737409050.850886,72,0.11507266014814377
1737409275.2421875,73,0.12475549429655075
1737409499.416548,74,0.1489419937133789
1737409724.1679635,75,0.1203049048781395
1737409946.793758,76,0.13582949340343475
1737410169.1932704,77,0.13929013907909393
1737410391.5654976,78,0.13263772428035736
1737410614.3188555,79,0.13973112404346466
1737410838.7348075,80,0.15984943509101868
1737411063.1823645,81,0.12619097530841827
1737411285.9833488,82,0.14847953617572784
1737411509.0819786,83,0.13828662037849426
1737411731.639868,84,0.12885428965091705
1737411954.4118717,85,0.13013425469398499
1737412178.525397,86,0.14478833973407745
1737412401.291663,87,0.15028461813926697
1737412625.033906,88,0.13709202408790588
1737412849.01891,89,0.1340341866016388
1737413069.8446481,90,0.15638478100299835
1737413292.422622,91,0.15336446464061737
1737413514.986258,92,0.15350887179374695
1737413737.266577,93,0.15235355496406555
1737413958.7955172,94,0.15475153923034668
1737414183.276598,95,0.14233818650245667
1737414406.046945,96,0.16272513568401337
1737414628.9254224,97,0.16693653166294098
1737414853.238732,98,0.15928266942501068
1737415078.4039397,99,0.1435793936252594
1737415301.496391,100,0.134798064827919
1737415523.0255065,101,0.1399441659450531
1737415745.960786,102,0.15482750535011292
1737415967.7889156,103,0.15018358826637268
1737416192.6346269,104,0.15989980101585388
1737416415.5300198,105,0.15580083429813385
1737416638.356652,106,0.1528826653957367
1737416859.4221196,107,0.16013763844966888
1737417082.916655,108,0.152907595038414
1737417307.1879091,109,0.15472567081451416
1737417529.0488803,110,0.17948849499225616
1737417753.2099164,111,0.179436594247818
1737417977.3660245,112,0.14806631207466125
1737418200.191631,113,0.15541373193264008
1737418421.8539815,114,0.17282912135124207
1737418643.5499005,115,0.15771666169166565
1737418867.8821993,116,0.17091554403305054
1737419091.0138657,117,0.15395888686180115
1737419315.549353,118,0.1507326364517212
1737419540.1190329,119,0.14809748530387878
1737419761.748371,120,0.18144093453884125
1737419985.2043931,121,0.16689182817935944
1737420208.85644,122,0.1772206574678421
1737420432.1503813,123,0.16551193594932556
1737420653.473032,124,0.1628086417913437
1737420875.396176,125,0.16745702922344208
1737421099.205518,126,0.15264122188091278
1737421320.977698,127,0.1517016589641571
1737421544.050321,128,0.1549820452928543
1737421766.829034,129,0.16114673018455505
1737421989.9785957,130,0.16630388796329498
1737422214.9224265,131,0.17557525634765625
1737422438.609643,132,0.14445306360721588
1737422663.005457,133,0.132310152053833
1737422887.2441723,134,0.17599333822727203
1737423108.9187374,135,0.1618334800004959
1737423331.8693228,136,0.150863379240036
1737423555.0286639,137,0.16826623678207397
1737423777.2795284,138,0.17551714181900024
1737423998.4612668,139,0.15588916838169098
1737424220.3658264,140,0.16819988191127777
1737424443.9752166,141,0.14023621380329132
1737424667.3577142,142,0.13314257562160492
1737424889.5041065,143,0.1524682492017746
1737425112.2678697,144,0.15458114445209503
1737425337.169015,145,0.141304612159729
1737425560.8708086,146,0.16825976967811584
1737425784.4815822,147,0.12858185172080994
1737426009.0220702,148,0.16254763305187225
1737426231.567038,149,0.15849967300891876
1737426453.5721273,150,0.16874465346336365
1737426676.462583,151,0.17780542373657227
1737426898.6627655,152,0.14042134582996368
1737427122.449793,153,0.16982224583625793
1737427346.0761817,154,0.17504797875881195
1737427568.3475742,155,0.13896754384040833
1737427791.062737,156,0.1584494709968567
1737428014.2431903,157,0.15910044312477112
1737428236.8735876,158,0.1501927673816681
1737428459.7932253,159,0.1760578155517578
1737428685.0036037,160,0.17115266621112823
1737428908.7325149,161,0.1702764481306076
1737429132.7061281,162,0.17969541251659393
1737429355.419473,163,0.14161653816699982
1737429578.6641622,164,0.14668908715248108
1737429801.3130722,165,0.14495763182640076
1737430024.2282093,166,0.15371757745742798
1737430247.480314,167,0.17020362615585327
1737430470.4449444,168,0.1648930013179779
1737430692.4670453,169,0.17748266458511353
1737430915.388813,170,0.16257499158382416
