Wall time,Step,Value
1736438491.8943048,0,0.7471034526824951
1736438719.6504245,1,0.6342955827713013
1736438945.933786,2,0.5678542256355286
1736439173.6111994,3,0.5548153519630432
1736439400.083937,4,0.29684457182884216
1736439627.6916294,5,0.19299572706222534
1736439852.422109,6,0.15559741854667664
1736440074.8126576,7,0.15685100853443146
1736440300.842699,8,0.06934001296758652
1736440523.836941,9,0.09259236603975296
1736440750.3403895,10,0.09597735852003098
1736440977.5629537,11,0.07652648538351059
1736441199.619974,12,0.07548998296260834
1736441422.8289533,13,0.11472748219966888
1736441650.2250896,14,0.08358273655176163
1736441871.2309177,15,0.08708852529525757
1736442092.0238214,16,0.08082833141088486
1736442315.119747,17,0.10927608609199524
1736442539.3655674,18,0.06065315380692482
1736442762.5357862,19,0.08192110806703568
1736442983.3442917,20,0.0742328017950058
1736443205.5988429,21,0.09881576150655746
1736443428.9931364,22,0.04792940244078636
1736443652.6361341,23,0.08302321285009384
1736443876.538318,24,0.05971715971827507
1736444099.6238923,25,0.10954653471708298
1736444322.727024,26,0.1590162068605423
1736444547.2819388,27,0.08261224627494812
1736444771.051531,28,0.08524972200393677
1736444995.63384,29,0.07057435065507889
1736445217.9570785,30,0.0670672357082367
1736445441.869328,31,0.06803463399410248
1736445665.0190487,32,0.06770467758178711
1736445888.8892226,33,0.0706140547990799
1736446112.8228586,34,0.09240096062421799
1736446335.0764084,35,0.08091644942760468
1736446556.3912117,36,0.07492207735776901
1736446779.2634795,37,0.07501454651355743
1736447003.5466197,38,0.07597747445106506
1736447224.2614987,39,0.06935913860797882
1736447447.1462638,40,0.06959626823663712
1736447668.6864178,41,0.04909771308302879
1736447890.0818906,42,0.08087731897830963
1736448116.0997245,43,0.05541728064417839
1736448338.2142756,44,0.0777955949306488
1736448561.7065551,45,0.0896790623664856
1736448786.432652,46,0.04776423051953316
1736449010.532854,47,0.07117502391338348
1736449232.9985776,48,0.0789327397942543
1736449457.0253139,49,0.07247105240821838
1736449679.812232,50,0.08415133506059647
1736449903.3977487,51,0.08558670431375504
1736450125.0329967,52,0.07641333341598511
1736450345.123384,53,0.06494155526161194
1736450567.5644453,54,0.07607956230640411
1736450791.7127125,55,0.08583056181669235
1736451014.2250466,56,0.0850733295083046
1736451237.5650635,57,0.09246119856834412
1736451460.6846259,58,0.09594552963972092
1736451683.6306436,59,0.07493627816438675
1736451907.680151,60,0.09972918033599854
1736452132.3333879,61,0.07398441433906555
1736452354.7143996,62,0.10139413923025131
1736452577.6932116,63,0.08943229168653488
1736452800.1383247,64,0.06529110670089722
1736453023.2268682,65,0.10244449973106384
1736453244.7718549,66,0.07921500504016876
1736453467.4690588,67,0.10474801063537598
1736453690.8146782,68,0.05483567342162132
1736453914.2200522,69,0.09280280023813248
1736454136.693808,70,0.08191245794296265
1736454359.3484259,71,0.1312483847141266
1736454583.4217155,72,0.10437574982643127
1736454807.2734654,73,0.100803442299366
1736455030.9359734,74,0.11270111799240112
1736455254.9530718,75,0.08091046661138535
1736455477.4257078,76,0.1048479750752449
1736455699.381734,77,0.12934386730194092
1736455922.504675,78,0.127067431807518
1736456145.6181476,79,0.08438965678215027
1736456369.6518004,80,0.08854497969150543
1736456593.240836,81,0.13548322021961212
1736456815.7736094,82,0.09565452486276627
1736457038.5691016,83,0.1499089002609253
1736457265.3112197,84,0.15357260406017303
1736457487.8358443,85,0.13978441059589386
1736457711.7425823,86,0.1717960089445114
1736457936.8659422,87,0.09680638462305069
1736458160.333251,88,0.14947080612182617
1736458384.1041222,89,0.15306247770786285
1736458604.677764,90,0.18147791922092438
1736458827.6792223,91,0.17306160926818848
1736459049.9498382,92,0.15587341785430908
1736459271.6735795,93,0.1663857251405716
1736459492.769641,94,0.16441026329994202
1736459716.9805534,95,0.16874538362026215
1736459939.4674578,96,0.14742544293403625
1736460162.0650122,97,0.20862068235874176
1736460386.9391673,98,0.19005070626735687
1736460611.684411,99,0.15501029789447784
1736460834.3727117,100,0.1871378868818283
1736461057.3081777,101,0.1854868233203888
1736461279.7874172,102,0.12780138850212097
1736461501.1755471,103,0.14895914494991302
